video_id,total_time,detection_time,depth_time
video_0275,46.79433536529541,9.224433183670044,37.21820521354675
video_0276,70.89667224884033,11.435651779174805,59.313488245010376
video_0277,103.40549635887146,20.5558500289917,82.10522508621216
video_0278,35.79357838630676,6.097270727157593,29.562692165374756
video_0279,45.96971893310547,8.772809982299805,36.854886293411255
video_0280,45.020437479019165,7.8931214809417725,36.927504777908325
video_0281,70.62574219703674,11.035234689712524,59.13715982437134
video_0282,80.39844107627869,13.214266777038574,66.97978019714355
video_0283,28.19423484802246,5.647801160812378,22.239457845687866
video_0284,26.409646034240723,4.366659641265869,21.984506607055664
video_0285,52.76513051986694,8.374479055404663,44.285309076309204
video_0286,81.86820149421692,14.645299196243286,66.79960036277771
video_0287,53.70083403587341,9.075451850891113,44.440481424331665
video_0288,35.599990129470825,5.938639879226685,29.58674144744873
video_0289,35.49346590042114,6.059737205505371,29.35026264190674
video_0290,37.733423709869385,7.766240358352661,29.430002450942993
video_0291,70.5684905052185,17.77118730545044,51.56519627571106
video_0292,54.067875623703,9.504134893417358,44.22528290748596
video_0293,82.91615986824036,15.711416482925415,66.62148094177246
video_0295,101.81533885002136,17.582213401794434,83.55114269256592
video_0296,184.85918617248535,31.261573553085327,152.58815622329712
video_0297,124.41385245323181,21.126397848129272,101.97358536720276
video_0298,88.22130846977234,16.257954597473145,70.98749017715454
video_0299,57.45911002159119,11.124741792678833,45.97248959541321
video_0300,44.84139680862427,7.060234785079956,37.7179856300354
video_0301,66.61529588699341,13.110576629638672,52.95713758468628
video_0302,58.43413543701172,12.056896448135376,45.616382360458374
video_0303,55.889527320861816,9.636466264724731,45.9257025718689
video_0304,36.1285240650177,5.993031740188599,30.028095960617065
video_0305,49.69912147521973,11.176996946334839,37.832287549972534
video_0306,76.76868224143982,13.850081205368042,62.52070951461792
video_0307,85.05842685699463,14.888078451156616,69.79685521125793
video_0308,62.70467972755432,10.419281244277954,52.031221866607666
video_0309,27.90780019760132,5.679253339767456,21.993590354919434
video_0310,47.929694175720215,10.231756210327148,36.95394468307495
video_0311,51.739290714263916,12.523940086364746,38.289093255996704
video_0312,36.88404846191406,6.886196613311768,29.735586643218994
video_0313,188.2298595905304,38.65548515319824,147.4510989189148
video_0314,37.56688976287842,7.82093620300293,29.364633560180664
video_0315,65.05455183982849,13.123460292816162,51.18987464904785
video_0316,36.086188554763794,6.6880762577056885,29.136224269866943
video_0317,81.81142091751099,15.629256963729858,65.66138648986816
video_0318,73.83089756965637,14.987681150436401,58.20064115524292
video_0319,36.31685495376587,6.932054758071899,29.153120040893555
video_0320,52.44122529029846,8.441431283950806,43.742610931396484
video_0321,39.42019510269165,9.501873970031738,29.296086311340332
video_0322,82.1199734210968,15.667340517044067,65.90264868736267
video_0323,71.25895261764526,12.566032886505127,58.37041425704956
video_0324,71.10643291473389,12.374099493026733,58.34280967712402
video_0325,44.508585691452026,7.745680093765259,36.59628748893738
video_0326,54.38545036315918,10.12464952468872,43.823862075805664
video_0327,45.658207416534424,8.73697805404663,36.534396171569824
